1.0,-0.0017601558938622475
0.9995065603657316,-0.0012298095971345901
0.9980267284282716,0.00021854741498827934
0.99556196460308,0.0023152465000748634
0.9921147013144779,0.0047679077833890915
0.9876883405951378,0.007297726348042488
0.9822872507286887,0.009734873659908772
0.9759167619387474,0.012032423168420792
0.9685831611286311,0.014324137126095593
0.9602936856769431,0.01719616068294272
0.9510565162951535,0.0219139980035834
0.9408807689542255,0.027515436988323927
0.9297764858882515,0.03829886857420206
0.9177546256839811,0.057359726168215275
0.9048270524660196,0.0649585141800344
0.8910065241883679,0.050148340640589595
0.8763066800438636,0.025801571318879724
0.8607420270039436,0.013109291467117146
0.8443279255020151,0.02413350439746864
0.8270805742745618,0.05786196084227413
0.8090169943749475,0.10429041279712692
0.7901550123756903,0.15855841504526325
0.7705132427757893,0.20501633168169064
0.7501110696304596,0.25442720830687904
0.7289686274214116,0.2856301004339912
0.7071067811865476,0.30689301456004614
0.6845471059286886,0.34228820559474116
0.6613118653236519,0.36372702990547623
0.6374239897486897,0.3495281593377513
0.6129070536529765,0.32979152699772385
0.5877852522924732,0.33920704190899187
0.5620833778521307,0.3636039825443049
0.5358267949789965,0.3783336452920594
0.5090414157503712,0.3725870080885727
0.48175367410171516,0.3167678857335261
0.4539904997395468,0.26758756001366635
0.42577929156507266,0.2396423530351406
0.39714789063478056,0.20380848562409953
0.3681245526846781,0.17390456401565402
0.3387379202452915,0.1935961739863341
0.30901699437494745,0.2287844803673551
0.2789911060392295,0.2654200555729255
0.24868988716485474,0.2517734183961186
0.2181432413965427,0.2087885907312994
0.18738131458572474,0.2092012765884409
0.15643446504023092,0.20156241595545238
0.12533323356430448,0.1885167260175934
0.09410831331851428,0.1710888721730304
0.06279051952931353,0.14897601253771334
0.031410759078128396,0.1051579467406155
6.123233995736766e-17,2.807835012172444e-16
-0.03141075907812828,-0.10515794674061506
-0.0627905195293134,-0.14897601253771345
-0.09410831331851438,-0.1710888721730305
-0.12533323356430415,-0.1885167260175936
-0.1564344650402308,-0.2015624159554527
-0.1873813145857246,-0.2092012765884417
-0.21814324139654234,-0.20878859073129938
-0.24868988716485485,-0.25177341839616163
-0.27899110603922916,-0.2654200555729088
-0.3090169943749471,-0.22878448036742205
-0.33873792024529137,-0.19359617398636386
-0.36812455268467775,-0.17390456401526322
-0.3971478906347807,-0.20380848562386472
-0.4257792915650727,-0.2396423530364693
-0.4539904997395467,-0.26758756001340345
-0.48175367410171543,-0.3167678857253122
-0.5090414157503713,-0.37258700820120794
-0.5358267949789969,-0.3783336453489028
-0.5620833778521307,-0.36360398259841986
-0.587785252292473,-0.3392070418854587
-0.6129070536529766,-0.3297915272173668
-0.6374239897486897,-0.34952815878205
-0.6613118653236517,-0.3637270299177544
-0.6845471059286887,-0.3422882071972708
-0.7071067811865475,-0.30689301446909667
-0.7289686274214113,-0.2856301019874081
-0.7501110696304596,-0.2544272110462771
-0.7705132427757891,-0.20501632984814933
-0.7901550123756904,-0.1585584148124326
-0.8090169943749473,-0.10429042161558755
-0.8270805742745617,-0.05786195321707055
-0.8443279255020149,-0.024133503902703524
-0.8607420270039438,-0.013109286315739155
-0.8763066800438636,-0.025801517767831683
-0.8910065241883678,-0.05014813505113125
-0.9048270524660194,-0.06495842291042209
-0.9177546256839809,-0.05735990917310119
-0.9297764858882513,-0.03829899802803993
-0.9408807689542255,-0.02751538227312267
-0.9510565162951535,-0.021914001234108582
-0.960293685676943,-0.017196171276737005
-0.968583161128631,-0.014324140385724604
-0.9759167619387473,-0.012032411526888609
-0.9822872507286887,-0.009734760038554668
-0.9876883405951377,-0.0072976346127688885
-0.9921147013144778,-0.004767672158777714
-0.99556196460308,-0.002314949408173561
-0.9980267284282716,-0.00021819723770022392
-0.9995065603657316,0.001229471992701292
